ID_DEPARTAMENTO,DEPARTAMENTO,ID_MUNICIPIO,MUNICIPIO,Latitud,Longitud,LOCALIDAD,Solar_radiation_promedio,Wind_promedio,consumo_energia_promedio,tipo_cultivo,Desecho_Ton_promedio,Solar_norm,Wind_norm,Desecho_norm,Indice_Solar,Indice_Eolico,Indice_Biomasa,Energia_Prioritaria
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.3999999761581414,3524.88,CAFE,103.62793064117432,0.804168590075795,0.31939163880704674,0.10659417477756769,2834.5977797863684,1125.8171997981829,375.7316747899528,Solar
85,CASANARE,85430,TRINIDAD,5.37,-71.199,BOCAS DEL PAUTO (TRINIDAD - CASANARE),16339.7587890625,1.4500000476837165,18879.9,PALMA DE ACEITE,297.06593132019043,0.8310474938264651,0.3307984995620351,0.3055691415208449,15690.093578694281,6245.442591881267,5769.1148349994,Solar
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,0.062,-75.068,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),14172.4912109375,0.8583333492279052,5507.02,PALMA DE ACEITE,65.44999885559082,0.7208192883490528,0.19581749980092494,0.06732343851738033,3969.566237324001,1078.3708877536897,370.75152238398385,Solar
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,0.062,-75.068,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),14172.4912109375,0.858333349227905,1177804.4,PALMA DE ACEITE,65.44999885559082,0.7208192883490528,0.19581749980092492,0.06732343851738033,848984.1294223832,230634.71286252848,79293.84210890002,Solar
91,AMAZONAS,91001,LETICIA,-3.527,-70.048,LETICIA (LETICIA - AMAZONAS),13229.591796875,1.0833333730697614,4927862.74,BANANO,847.1099853515625,0.6728629993301718,0.24714830520827985,0.8713576472645465,3315776.5035237987,1217912.9244900302,4293930.883169021,Biomasa
91,AMAZONAS,91540,PUERTO NARIÑO,-3.629,-70.475,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),13312.9248046875,1.041666626930239,149432.34,BANANO,847.1099853515625,0.677101353652878,0.2376425833797846,0.8713576472645465,101180.83969351712,35511.48731808632,130209.01220763577,Biomasa
91,AMAZONAS,91798,TARAPACÁ,-2.449,-70.01,TARAPACA (TARAPACA (ANM) - AMAZONAS),13408.091796875,1.0916666984558103,35667.43,BANANO,847.1099853515625,0.6819415897526523,0.24904944413477215,0.8713576472645465,24323.103916591444,8882.953615215896,31079.0878887729,Biomasa
91,AMAZONAS,91798,TARAPACÁ,-2.449,-70.01,TARAPACA (TARAPACA - AMAZONAS),13408.091796875,1.09166669845581,33048.25,BANANO,847.1099853515625,0.6819415897526523,0.2490494441347721,0.8713576472645465,22536.976143543092,8230.648292126982,28796.845366210546,Biomasa
94,GUAINÍA,94001,INÍRIDA,3.322,-68.46,CHORRO BOCON (INÍRIDA - GUAINÍA),15622.3583984375,1.0583332777023304,6058.43,CAÑA PANELERA,33.65999984741211,0.794560186737323,0.24144486123276773,0.03462348311452578,4813.7872721349995,1462.776790638437,209.76394880553644,Solar
94,GUAINÍA,94001,INÍRIDA,3.322,-68.46,INÍRIDA (INÍRIDA - GUAINÍA),15622.3583984375,1.058333277702331,2497007.84,CAÑA PANELERA,33.65999984741211,0.794560186737323,0.2414448612327679,0.03462348311452578,1984023.0156349593,602889.7114259335,86455.10878507848,Solar
94,GUAINÍA,94001,INÍRIDA,3.322,-68.46,LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA),15622.3583984375,1.05833327770233,9138.75,CAÑA PANELERA,33.65999984741211,0.794560186737323,0.24144486123276765,0.03462348311452578,7261.286906545711,2206.5042255909552,316.41535631287246,Solar
94,GUAINÍA,94343,BARRANCO MINAS,3.316,-69.402,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),15808.6337890625,1.1416666507720892,101878.88,CAÑA PANELERA,33.65999984741211,0.8040342370301629,0.2604562776937226,0.03462348311452578,81914.10755028752,26534.99386040544,3527.4016814067986,Solar
94,GUAINÍA,94343,BARRANCO MINAS,3.316,-69.402,BARRANCOMINAS (BARRANCO MINAS - GUAINÍA),15808.6337890625,1.14166665077209,86010.0,CAÑA PANELERA,33.65999984741211,0.8040342370301629,0.26045627769372276,0.03462348311452578,69154.9847269643,22401.844444437094,2977.9657826803623,Solar
94,GUAINÍA,94343,BARRANCO MINAS,3.316,-69.402,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),15808.6337890625,1.1416666507720916,71494.81,CAÑA PANELERA,33.65999984741211,0.8040342370301629,0.26045627769372315,0.03462348311452578,57484.275009966455,18621.272087019974,2475.399346811229,Solar
95,GUAVIARE,95200,MIRAFLORES,1.366,-72.021,MIRAFLORES (MIRAFLORES - GUAVIARE),14879.5166015625,0.9583333134651184,113791.88,CAFE,0.0,0.7567789182637792,0.2186311805168465,0.0,86115.29585360177,24878.453057631334,0.0,Solar
97,VAUPÉS,97001,MITÚ,1.018,-70.421,MITÚ (MITÚ - VAUPÉS),14404.2666015625,1.0,1741992.17,BANANO,93.5,0.7326074891417408,0.2281368887473244,0.09617634242078152,1276196.5097682725,397412.67388600024,167538.43543624025,Solar
97,VAUPÉS,97161,CARURÚ,1.055,-71.334,CARURÚ (CARURÚ - VAUPÉS),14620.93359375,0.975000023841858,29370.15,BANANO,93.5,0.7436272699828673,0.2224334719678486,0.09617634242078152,21840.44446348731,6532.904436716509,2824.7136033497163,Solar
97,VAUPÉS,97666,TARAIRA,-0.717,-69.911,TARAIRA (TARAIRA - VAUPÉS),13655.2587890625,1.0249999761581414,40970.54,BANANO,93.5,0.6945126143354352,0.23384030552680007,0.09617634242078152,28454.55684613452,9580.563591197984,3940.396684204326,Solar
99,VICHADA,99001,PUERTO CARREÑO,5.839,-68.145,CASUARITO (PUERTO CARREÑO - VICHADA),16512.42578125,1.558333277702331,37979.84,PALMA DE ACEITE,79.73181358973186,0.8398294148435629,0.3555133056064301,0.08201405567525104,31896.58680305214,13502.338464803315,3114.880712297126,Solar
99,VICHADA,99001,PUERTO CARREÑO,5.839,-68.145,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),16512.42578125,1.558333277702331,3199756.19,PALMA DE ACEITE,79.73181358973186,0.8398294148435629,0.3555133056064301,0.08201405567525104,2687249.368689768,1137555.9002415363,262424.98231388914,Solar
99,VICHADA,99524,LA PRIMAVERA,5.525,-69.614,LA PRIMAVERA (LA PRIMAVERA - VICHADA),16338.2666015625,1.524999976158142,492704.18,PALMA DE ACEITE,79.73181358973186,0.8309716004979159,0.34790874990046244,0.08201405567525104,409423.1810266132,171416.09533453244,40408.66804994891,Solar
99,VICHADA,99624,SANTA ROSALÍA,4.983,-70.655,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),16494.68359375,1.483333349227906,201572.91,PALMA DE ACEITE,79.73181358973186,0.8389270391936393,0.3384030552680029,0.08201405567525104,169104.96456794592,68212.88860326218,16531.811863362367,Solar
99,VICHADA,99773,CUMARIBO,4.265,-69.525,CUMARIBO (CUMARIBO - VICHADA),15888.7412109375,1.291666626930237,431583.83,PALMA DE ACEITE,79.73181358973186,0.8081085365988127,0.29467680556661524,0.08201405567525104,348766.57728101074,127177.74435860514,35395.94026215808,Solar
